year,zone_index,zone_name,mean_tmax_MAMJ,p95_tmax_MAMJ,hot_days_ge_38C,onset_doy_ge_38C
1993,19,Punjab,34.514156341552734,43.64224281311034,50,112.0
1993,20,Rajasthan,36.74290466308594,43.12691135406494,61,109.0
1993,21,Tamil Nadu,35.146732330322266,38.255078125,9,119.0
1993,22,Tripura,29.518878936767578,33.089830017089845,0,
1993,23,West Bengal,32.174983978271484,35.28202781677246,0,
1993,24,Sikkim,8.363341331481934,13.588315486907957,0,
1993,25,Arunachal Pradesh,16.153369903564453,21.91436262130737,0,
1993,26,Mizoram,27.40680503845215,30.722617912292478,0,
1993,27,Daman and Diu,33.89969253540039,37.075514984130855,2,112.0
1993,28,Goa,31.450593948364258,33.95181579589843,0,
1993,29,Bihar,33.994903564453125,38.11031093597412,7,124.0
1993,30,Madhya Pradesh,36.30235290527344,41.98734970092773,56,109.0
1993,31,Uttar Pradesh,32.04004669189453,38.42384433746338,9,124.0
1994,0,Andaman & Nicobar,28.778966903686523,30.011932182312012,0,
1994,1,Andhra Pradesh,36.5093879699707,40.31154861450195,39,78.0
1994,2,Assam,28.542308807373047,32.20021915435791,0,
1994,3,Chandigarh,35.01559066772461,42.878106689453126,41,122.0
1994,4,Dadra and Nagar Haveli,34.47751235961914,38.777463531494135,10,75.0
1994,5,Delhi,36.733802795410156,43.79397621154785,48,116.0
1994,6,Gujarat,36.92018508911133,41.05906181335449,47,75.0
1994,7,Haryana,36.36037826538086,43.810283470153806,47,118.0
1994,8,Himachal Pradesh,10.483084678649902,18.08875160217285,0,
1994,9,Jammu and Kashmir,0.44121062755584717,12.053804397583006,0,
1994,10,Kerala,29.47469711303711,33.90801887512207,0,
1994,12,Maharashtra,35.67879867553711,40.12145709991455,36,77.0
1994,13,Manipur,26.295011520385742,29.4169340133667,0,
1994,14,Meghalaya,26.570913314819336,29.623888874053954,0,
1994,15,Karnataka,32.89799880981445,36.46087112426758,0,
1994,16,Nagaland,24.831464767456055,28.081371879577638,0,
1994,17,Orissa,35.05897521972656,39.68728771209717,25,79.0
1994,18,Pondicherry,33.17932891845703,35.815918159484866,0,
1994,19,Punjab,35.24119567871094,43.343643760681154,43,118.0
1994,20,Rajasthan,37.53891372680664,44.3947956085205,55,88.0
1994,21,Tamil Nadu,34.470008850097656,36.74790916442871,0,
1994,22,Tripura,30.601701736450195,34.00443439483642,0,
1994,23,West Bengal,33.304264068603516,37.952106857299796,6,105.0
1994,24,Sikkim,9.003172874450684,13.98619794845581,0,
1994,25,Arunachal Pradesh,16.727149963378906,22.03604736328125,0,
1994,26,Mizoram,28.47166633605957,31.396117877960204,0,
1994,27,Daman and Diu,34.21854019165039,37.712690925598146,4,76.0
1994,28,Goa,30.99921989440918,33.45519943237305,0,
1994,29,Bihar,35.062007904052734,40.41441459655761,28,80.0
1994,30,Madhya Pradesh,36.33668899536133,42.232299613952634,41,89.0
1994,31,Uttar Pradesh,33.31751251220703,39.88197841644287,13,123.0
1995,0,Andaman & Nicobar,29.449186325073242,31.1201810836792,0,
1995,1,Andhra Pradesh,35.823604583740234,40.55111598968506,23,114.0
1995,2,Assam,29.189069747924805,31.98584098815918,0,
1995,3,Chandigarh,34.17007827758789,43.64729614257812,41,119.0
1995,4,Dadra and Nagar Haveli,34.67662048339844,38.80305500030517,15,80.0
1995,5,Delhi,36.51559829711914,45.05617694854736,59,115.0
1995,6,Gujarat,36.73248291015625,41.40365200042724,45,102.0
1995,7,Haryana,35.99029541015625,44.61769752502441,55,118.0
1995,8,Himachal Pradesh,10.514497756958008,19.875001430511475,0,
1995,9,Jammu and Kashmir,0.83079993724823,10.995740175247192,0,
1995,10,Kerala,29.926979064941406,34.10191211700439,0,
1995,12,Maharashtra,35.71906280517578,40.120256614685054,24,112.0
1995,13,Manipur,27.0245304107666,29.73169889450073,0,
1995,14,Meghalaya,27.318313598632812,30.181533527374267,0,
1995,15,Karnataka,33.70103073120117,36.258276748657224,0,
1995,16,Nagaland,24.983592987060547,27.77660322189331,0,
1995,17,Orissa,34.35318374633789,38.87327613830566,16,108.0
1995,18,Pondicherry,32.32832336425781,34.49590702056884,0,
1995,19,Punjab,34.68872833251953,44.49550991058349,45,125.0
1995,20,Rajasthan,36.914878845214844,43.87429275512695,60,112.0
1995,21,Tamil Nadu,34.031620025634766,35.943423461914065,0,
1995,22,Tripura,31.648693084716797,34.947135543823244,0,
1995,23,West Bengal,33.954959869384766,38.46307907104492,12,109.0
1995,24,Sikkim,9.263886451721191,14.268058538436888,0,
1995,25,Arunachal Pradesh,16.539560317993164,21.399329757690428,0,
1995,26,Mizoram,30.043371200561523,33.49652919769287,0,
1995,27,Daman and Diu,34.06166076660156,38.305507278442384,10,117.0
1995,28,Goa,31.963279724121094,34.9137020111084,0,
1995,29,Bihar,35.652469635009766,41.11158046722412,38,106.0
1995,30,Madhya Pradesh,36.1573600769043,43.12527656555176,45,108.0
1995,31,Uttar Pradesh,33.54585266113281,41.058407592773435,26,119.0
1996,0,Andaman & Nicobar,29.055156707763672,30.43384609222412,0,
1996,1,Andhra Pradesh,36.462501525878906,40.414351081848146,44,87.0
1996,2,Assam,28.768518447875977,32.233764266967775,0,
1996,3,Chandigarh,32.94277572631836,39.99135131835938,21,110.0
1996,4,Dadra and Nagar Haveli,34.59193420410156,37.82199935913086,6,70.0
1996,5,Delhi,35.47476577758789,42.031256866455074,39,107.0
1996,6,Gujarat,36.91624069213867,39.93756446838379,49,71.0
1996,7,Haryana,35.20840072631836,42.21003952026367,38,107.0
1996,8,Himachal Pradesh,10.05299186706543,16.314140796661377,0,
1996,9,Jammu and Kashmir,0.2723275423049927,9.593193054199215,0,
1996,10,Kerala,30.28845977783203,33.99729213714599,0,
1996,12,Maharashtra,36.636783599853516,39.944167900085446,48,85.0
1996,13,Manipur,25.951370239257812,28.964444828033447,0,
1996,14,Meghalaya,26.890146255493164,30.220164299011227,0,
1996,15,Karnataka,33.78745651245117,37.09074306488037,0,
1996,16,Nagaland,24.762582778930664,27.520945930480956,0,
1996,17,Orissa,35.874691009521484,40.40300998687744,29,89.0
1996,18,Pondicherry,32.601417541503906,35.54556121826172,0,
1996,19,Punjab,34.090023040771484,41.0509744644165,34,107.0
1996,20,Rajasthan,36.64186477661133,42.28495101928711,52,88.0
1996,21,Tamil Nadu,34.527408599853516,37.52627811431885,1,137.0
1996,22,Tripura,30.95484733581543,34.30864295959473,0,
1996,23,West Bengal,33.92099380493164,38.18782958984375,8,110.0
1996,24,Sikkim,9.098536491394043,13.601462984085083,0,
1996,25,Arunachal Pradesh,16.62948226928711,21.907900714874266,0,
1996,26,Mizoram,28.48617935180664,31.754703044891357,0,
1996,27,Daman and Diu,34.32965850830078,37.695207023620604,3,127.0
1996,28,Goa,31.704795837402344,33.67318477630615,0,
1996,29,Bihar,35.552337646484375,40.768731307983394,35,98.0
1996,30,Madhya Pradesh,36.99616622924805,41.539595413208005,48,88.0
1996,31,Uttar Pradesh,32.80575942993164,38.185103797912596,12,127.0
1997,0,Andaman & Nicobar,29.517812728881836,30.874781322479247,0,
1997,1,Andhra Pradesh,36.006935119628906,39.95721645355225,25,132.0
1997,2,Assam,28.04806900024414,31.10873918533325,0,
1997,3,Chandigarh,31.756441116333008,38.7964599609375,12,140.0
1997,4,Dadra and Nagar Haveli,33.679386138916016,37.563297462463375,3,76.0
1997,5,Delhi,33.84394836425781,40.78210792541504,30,113.0
1997,6,Gujarat,35.31224060058594,39.25612030029297,15,114.0
1997,7,Haryana,33.6615104675293,40.81929721832275,26,113.0
1997,8,Himachal Pradesh,9.127297401428223,16.682129383087158,0,
1997,9,Jammu and Kashmir,0.5959627032279968,10.73004894256591,0,
1997,10,Kerala,30.47620391845703,33.45430145263672,0,
1997,12,Maharashtra,35.32929611206055,39.431717491149904,18,115.0
1997,13,Manipur,25.506750106811523,28.045373153686523,0,
1997,14,Meghalaya,25.900524139404297,28.608923149108886,0,
1997,15,Karnataka,33.31870651245117,35.752224922180176,0,
1997,16,Nagaland,23.924644470214844,27.035892772674558,0,
1997,17,Orissa,35.04319381713867,39.400374221801755,23,133.0
1997,18,Pondicherry,32.676025390625,35.891643333435056,0,
1997,19,Punjab,32.64381408691406,40.46678009033203,23,114.0
1997,20,Rajasthan,34.95016860961914,40.582085037231444,30,112.0
1997,21,Tamil Nadu,34.40483474731445,36.673645401000975,0,
1997,22,Tripura,29.9231014251709,32.76854953765869,0,
1997,23,West Bengal,32.71091079711914,36.65384998321533,0,
1997,24,Sikkim,7.880862712860107,12.456598711013793,0,
1997,25,Arunachal Pradesh,15.83536148071289,20.406920909881592,0,
1997,26,Mizoram,28.0667724609375,31.19812488555908,0,
1997,27,Daman and Diu,33.28071594238281,36.27496585845947,3,135.0
1997,28,Goa,31.88219451904297,34.11389503479004,0,
1997,29,Bihar,34.646148681640625,40.21848220825195,23,124.0
1997,30,Madhya Pradesh,35.52586364746094,40.08211250305175,29,114.0
1997,31,Uttar Pradesh,31.465396881103516,37.068710517883304,2,167.0
1998,0,Andaman & Nicobar,30.133697509765625,31.842861461639405,0,
1998,1,Andhra Pradesh,36.74006652832031,41.5556604385376,40,102.0
1998,2,Assam,28.323835372924805,31.35509414672851,0,
1998,3,Chandigarh,32.67898178100586,42.762689208984376,31,121.0
1998,4,Dadra and Nagar Haveli,34.96613311767578,39.3930103302002,21,80.0
1998,5,Delhi,35.4648551940918,44.62996864318848,57,107.0
1998,6,Gujarat,37.18318557739258,41.181125450134275,57,81.0
1998,7,Haryana,35.43341064453125,45.05709114074706,56,107.0
1998,8,Himachal Pradesh,10.451436996459961,18.071012973785397,0,
1998,9,Jammu and Kashmir,0.8090582489967346,10.634779024124137,0,
1998,10,Kerala,31.022668838500977,34.55312995910644,0,
1998,12,Maharashtra,36.416656494140625,40.401452255249026,51,92.0
1998,13,Manipur,25.296070098876953,28.32356595993042,0,
1998,14,Meghalaya,26.263601303100586,29.142211437225342,0,
1998,15,Karnataka,34.238643646240234,37.22922191619873,3,108.0
1998,16,Nagaland,24.253311157226562,27.543675708770753,0,
1998,17,Orissa,34.934608459472656,41.45014991760254,26,111.0
1998,18,Pondicherry,33.15984344482422,36.324661064147946,0,
1998,19,Punjab,34.37782287597656,44.112946128845216,53,109.0
1998,20,Rajasthan,37.200103759765625,44.24074726104736,64,91.0
1998,21,Tamil Nadu,35.46381378173828,38.30563049316406,8,108.0
1998,22,Tripura,30.121570587158203,32.76530437469482,0,
1998,23,West Bengal,32.298336029052734,36.7005708694458,2,159.0
1998,24,Sikkim,8.970721244812012,14.453809452056884,0,
1998,25,Arunachal Pradesh,16.83257484436035,21.341147899627682,0,
1998,26,Mizoram,28.159963607788086,31.41201591491699,0,
1998,27,Daman and Diu,34.52295684814453,39.11394844055176,17,91.0
1998,28,Goa,32.297428131103516,35.40787773132324,0,
1998,29,Bihar,34.022884368896484,41.025193214416504,19,140.0
1998,30,Madhya Pradesh,36.27408981323242,42.866239356994626,45,108.0
1998,31,Uttar Pradesh,32.01661682128906,39.93399887084961,17,141.0
1999,0,Andaman & Nicobar,28.41474723815918,29.39387903213501,0,
1999,1,Andhra Pradesh,35.92986297607422,39.802551460266116,26,90.0
1999,2,Assam,30.131961822509766,33.0045259475708,0,
1999,3,Chandigarh,34.900474548339844,41.13084106445312,39,100.0
1999,4,Dadra and Nagar Haveli,33.605873107910156,38.577382659912104,9,86.0
1999,5,Delhi,37.12306594848633,43.06743602752685,63,89.0
1999,6,Gujarat,36.09987258911133,39.882220077514646,36,86.0
1999,7,Haryana,36.77778244018555,42.768649101257324,57,96.0
1999,8,Himachal Pradesh,11.449822425842285,17.55862398147583,0,
1999,9,Jammu and Kashmir,1.0547575950622559,10.909032249450682,0,
1999,10,Kerala,28.9862060546875,33.17723636627197,0,
1999,12,Maharashtra,35.62285232543945,40.095445442199704,43,87.0
1999,13,Manipur,27.051889419555664,31.25031785964966,0,
1999,14,Meghalaya,27.455656051635742,29.750559711456297,0,
1999,15,Karnataka,32.452850341796875,36.364481163024905,0,
1999,16,Nagaland,26.05876922607422,28.499949073791505,0,
1999,17,Orissa,35.768131256103516,40.29123516082763,37,90.0
1999,18,Pondicherry,32.85896301269531,34.88391647338867,0,
1999,19,Punjab,35.85574722290039,41.978260612487794,53,100.0
1999,20,Rajasthan,37.395355224609375,42.202442741394044,65,87.0
1999,21,Tamil Nadu,34.42380905151367,37.40911159515381,3,104.0
1999,22,Tripura,31.70756721496582,35.648868560791016,0,
1999,23,West Bengal,33.5955924987793,37.986198806762694,6,114.0
1999,24,Sikkim,10.243460655212402,13.931033658981322,0,
1999,25,Arunachal Pradesh,17.89521598815918,22.101223850250236,0,
1999,26,Mizoram,29.64469337463379,33.94726982116699,0,
1999,27,Daman and Diu,33.56556701660156,38.071384811401366,7,87.0
1999,28,Goa,30.70577621459961,33.82806644439697,0,
1999,29,Bihar,35.13706588745117,40.67811584472656,34,92.0
1999,30,Madhya Pradesh,36.71327209472656,41.81115837097168,56,89.0
1999,31,Uttar Pradesh,33.65572738647461,39.20026969909668,16,113.0
2000,0,Andaman & Nicobar,28.304100036621094,29.167715549468994,0,
2000,1,Andhra Pradesh,35.084407806396484,39.50336837768555,21,100.0
2000,2,Assam,28.358455657958984,31.919453144073486,0,
2000,3,Chandigarh,33.871070861816406,40.7244140625,28,104.0
2000,4,Dadra and Nagar Haveli,33.1058464050293,38.27542095184326,9,85.0
2000,5,Delhi,35.789710998535156,42.24131088256836,48,103.0
2000,6,Gujarat,36.57673645019531,39.640083122253415,41,89.0
2000,7,Haryana,36.03896713256836,42.22120113372803,53,103.0
2000,8,Himachal Pradesh,11.282134056091309,18.09442901611328,0,
2000,9,Jammu and Kashmir,2.2085864543914795,13.0383385181427,0,
2000,10,Kerala,29.24125099182129,32.69462299346924,0,
2000,12,Maharashtra,34.80055236816406,40.08018054962158,35,91.0
2000,13,Manipur,25.627763748168945,28.188909816741944,0,
2000,14,Meghalaya,26.14518165588379,29.361447906494142,0,
2000,15,Karnataka,32.38596725463867,36.47101249694824,0,
2000,16,Nagaland,24.208391189575195,27.30450086593628,0,
2000,17,Orissa,34.73836898803711,38.78535289764404,18,97.0
2000,18,Pondicherry,32.818843841552734,35.86123104095459,0,
2000,19,Punjab,35.66485595703125,42.32211437225342,57,103.0
2000,20,Rajasthan,37.599788665771484,42.05062999725342,81,98.0
2000,21,Tamil Nadu,34.391387939453125,37.27109642028808,0,
2000,22,Tripura,30.6760196685791,33.830739212036136,0,
2000,23,West Bengal,32.82577896118164,36.91643028259277,0,
2000,24,Sikkim,8.862890243530273,13.519547367095946,0,
2000,25,Arunachal Pradesh,16.414216995239258,22.040427303314203,0,
2000,26,Mizoram,28.864953994750977,32.21768379211426,0,
2000,27,Daman and Diu,33.670475006103516,37.88119049072265,6,91.0
2000,28,Goa,30.628992080688477,33.66548385620117,0,
2000,29,Bihar,33.93843078613281,38.68953514099121,12,92.0
2000,30,Madhya Pradesh,35.80376434326172,41.32041778564453,39,92.0
2000,31,Uttar Pradesh,31.939069747924805,37.36157169342041,0,
2001,0,Andaman & Nicobar,28.927717208862305,30.650665760040283,0,
2001,1,Andhra Pradesh,35.43480682373047,39.852810859680176,24,119.0
2001,2,Assam,28.88164710998535,31.75008783340454,0,
2001,3,Chandigarh,32.86699676513672,39.97899780273437,22,115.0
2001,4,Dadra and Nagar Haveli,33.35850143432617,38.169080352783205,8,96.0
2001,5,Delhi,34.87897491455078,42.1094612121582,36,99.0
2001,6,Gujarat,35.67620849609375,39.72814674377442,29,94.0
2001,7,Haryana,34.822303771972656,42.0285680770874,35,99.0
2001,8,Himachal Pradesh,10.772076606750488,17.530347061157226,0,
2001,9,Jammu and Kashmir,2.202019214630127,12.714742612838734,0,
2001,10,Kerala,29.325565338134766,32.64676246643066,0,
2001,12,Maharashtra,34.990535736083984,40.12273063659668,24,112.0
2001,13,Manipur,26.09075164794922,29.935841941833495,0,
2001,14,Meghalaya,26.442874908447266,29.272970104217528,0,
2001,15,Karnataka,32.718441009521484,36.04753589630127,0,
2001,16,Nagaland,24.57979393005371,27.125609111785888,0,
2001,17,Orissa,34.18044662475586,39.953330230712886,19,115.0
2001,18,Pondicherry,33.066707611083984,36.132123947143555,0,
2001,19,Punjab,34.049720764160156,41.776590728759764,30,116.0
2001,20,Rajasthan,36.63845443725586,43.10052642822265,46,98.0
2001,21,Tamil Nadu,34.420387268066406,37.673543548583986,1,131.0
2001,22,Tripura,30.555397033691406,34.652364540100095,0,
2001,23,West Bengal,32.47916030883789,36.80674953460693,0,
2001,24,Sikkim,8.821738243103027,14.068298196792602,0,
2001,25,Arunachal Pradesh,16.790742874145508,21.662752532958983,0,
2001,26,Mizoram,28.8380184173584,33.15124645233154,0,
2001,27,Daman and Diu,33.29387664794922,37.7294038772583,4,96.0
2001,28,Goa,30.953657150268555,33.690730285644534,0,
2001,29,Bihar,33.7225456237793,39.096041679382324,12,97.0
2001,30,Madhya Pradesh,35.17475509643555,41.55012474060059,31,99.0
2001,31,Uttar Pradesh,31.587745666503906,37.479220390319824,3,118.0
2002,0,Andaman & Nicobar,29.44318199157715,30.617002105712892,0,
2002,1,Andhra Pradesh,36.01496887207031,39.8631383895874,28,108.0
2002,2,Assam,28.37264060974121,31.705330181121827,0,
2002,3,Chandigarh,34.53770065307617,41.47603759765625,38,108.0
2002,4,Dadra and Nagar Haveli,34.415367126464844,39.48218669891357,14,77.0
2002,5,Delhi,37.59918212890625,44.30293292999267,65,96.0
2002,6,Gujarat,36.993446350097656,41.78697910308838,41,78.0
2002,7,Haryana,37.13771438598633,43.703655052185056,63,104.0
2002,8,Himachal Pradesh,11.331583976745605,17.55947494506836,0,
2002,9,Jammu and Kashmir,1.3383523225784302,10.72617745399475,0,
2002,10,Kerala,29.914644241333008,33.92198314666748,0,
2002,12,Maharashtra,36.11456298828125,40.44684982299805,35,102.0
2002,13,Manipur,26.112348556518555,28.411456584930416,0,
2002,14,Meghalaya,25.83356285095215,28.897426319122314,0,
2002,15,Karnataka,32.98868179321289,36.35923519134521,0,
2002,16,Nagaland,24.36808204650879,27.001086711883545,0,
2002,17,Orissa,35.84288024902344,41.31561470031738,30,106.0
2002,18,Pondicherry,32.879669189453125,36.46296920776366,0,
2002,19,Punjab,36.10359191894531,43.411967277526855,52,104.0
2002,20,Rajasthan,38.37288284301758,43.091490745544434,78,89.0
2002,21,Tamil Nadu,34.644248962402344,36.91355972290039,0,
2002,22,Tripura,30.59888458251953,33.313079833984375,0,
2002,23,West Bengal,32.521297454833984,35.62035789489745,0,
2002,24,Sikkim,8.927409172058105,13.490029048919677,0,
2002,25,Arunachal Pradesh,16.771434783935547,21.899818134307857,0,
2002,26,Mizoram,29.107236862182617,32.360198211669925,0,
2002,27,Daman and Diu,34.59495162963867,38.57362041473389,10,78.0
2002,28,Goa,31.525604248046875,34.6643627166748,0,
2002,29,Bihar,34.253662109375,38.97757167816162,10,107.0
2002,30,Madhya Pradesh,37.179874420166016,41.97681770324707,60,95.0
2002,31,Uttar Pradesh,33.01713562011719,37.881631469726564,6,138.0
2003,0,Andaman & Nicobar,29.3669376373291,30.98209981918335,0,
2003,1,Andhra Pradesh,36.98482894897461,41.38744697570801,52,93.0
2003,2,Assam,28.04576301574707,31.79665603637695,0,
2003,3,Chandigarh,34.36713790893555,42.418890380859374,38,113.0
2003,4,Dadra and Nagar Haveli,34.39466857910156,38.50724773406982,8,97.0
2003,5,Delhi,36.318023681640625,43.291781997680665,51,100.0
2003,6,Gujarat,36.75458908081055,40.85033416748047,41,84.0
2003,7,Haryana,36.27899932861328,43.51484127044677,51,100.0
2003,8,Himachal Pradesh,10.152953147888184,17.339223766326903,0,
2003,9,Jammu and Kashmir,-0.22797268629074097,9.602976036071773,0,
2003,10,Kerala,29.806177139282227,32.842389297485354,0,
2003,12,Maharashtra,36.409420013427734,40.21984310150147,57,92.0
2003,13,Manipur,25.881101608276367,29.724781894683836,0,
2003,14,Meghalaya,25.97917938232422,29.111889266967772,0,
2003,15,Karnataka,34.191490173339844,36.79491004943848,0,
2003,16,Nagaland,24.194124221801758,27.448874759674073,0,
2003,17,Orissa,35.995216369628906,40.90209903717041,48,106.0
2003,18,Pondicherry,33.236839294433594,36.61493911743164,0,
2003,19,Punjab,35.407691955566406,43.34481163024902,49,101.0
2003,20,Rajasthan,37.479591369628906,42.506923294067384,62,92.0
2003,21,Tamil Nadu,35.115482330322266,38.11352100372314,9,139.0
2003,22,Tripura,30.396934509277344,34.51925907135009,0,
2003,23,West Bengal,32.987396240234375,37.410658454895014,3,147.0
2003,24,Sikkim,8.523579597473145,13.065430498123169,0,
2003,25,Arunachal Pradesh,16.379344940185547,21.483045864105225,0,
2003,26,Mizoram,28.495384216308594,32.75287837982178,0,
2003,27,Daman and Diu,34.40253448486328,38.27393417358398,9,84.0
2003,28,Goa,32.092979431152344,34.612946319580075,0,
2003,29,Bihar,35.0382194519043,40.74803085327148,32,101.0
2003,30,Madhya Pradesh,37.07324981689453,42.14951038360596,64,101.0
2003,31,Uttar Pradesh,32.874046325683594,39.045132637023926,12,138.0
2004,0,Andaman & Nicobar,29.136425018310547,31.204779434204102,0,
2004,1,Andhra Pradesh,35.489864349365234,39.176396942138666,13,77.0
2004,2,Assam,28.392940521240234,31.7049614906311,0,
2004,3,Chandigarh,35.61875534057617,42.74867553710937,30,103.0
2004,4,Dadra and Nagar Haveli,34.64504623413086,39.72811393737793,22,68.0
2004,5,Delhi,36.9944953918457,42.53466358184814,45,82.0
2004,6,Gujarat,36.825809478759766,40.064728546142575,43,75.0
2004,7,Haryana,37.03534698486328,42.8031566619873,45,82.0
2004,8,Himachal Pradesh,12.146285057067871,17.411512756347655,0,
2004,9,Jammu and Kashmir,2.181889057159424,10.56550369262695,0,
2004,10,Kerala,29.31907844543457,34.56268310546875,0,
2004,12,Maharashtra,36.243385314941406,39.4349889755249,41,76.0
2004,13,Manipur,26.011507034301758,28.98279151916504,0,
2004,14,Meghalaya,26.453641891479492,29.143065547943113,0,
2004,15,Karnataka,32.60551452636719,37.032202339172365,0,
2004,16,Nagaland,24.496803283691406,27.04714593887329,0,
2004,17,Orissa,35.53364562988281,40.127227973937984,23,81.0
2004,18,Pondicherry,32.17041778564453,34.407582855224604,0,
2004,19,Punjab,36.29672622680664,42.76569366455078,41,98.0
2004,20,Rajasthan,38.479854583740234,42.13431739807129,81,75.0
2004,21,Tamil Nadu,33.79219055175781,37.347258758544925,2,108.0
2004,22,Tripura,30.964818954467773,34.31903419494629,0,
2004,23,West Bengal,33.83151626586914,38.195736503601076,10,106.0
2004,24,Sikkim,9.528809547424316,13.119105291366576,0,
2004,25,Arunachal Pradesh,16.91888999938965,20.674624824523924,0,
2004,26,Mizoram,28.912961959838867,32.37219829559326,0,
2004,27,Daman and Diu,34.31058120727539,39.18624763488769,10,75.0
2004,28,Goa,31.2475528717041,34.99239177703857,0,
2004,29,Bihar,35.27511978149414,40.42087192535401,26,83.0
2004,30,Madhya Pradesh,36.88334655761719,40.84164180755615,54,77.0
2004,31,Uttar Pradesh,33.420475006103516,38.54782009124755,12,107.0
2005,0,Andaman & Nicobar,29.41291618347168,30.79930124282837,0,
2005,1,Andhra Pradesh,36.49008560180664,40.03484401702881,35,108.0
2005,2,Assam,28.423967361450195,32.08406448364258,0,
2005,3,Chandigarh,33.90949630737305,41.812249755859376,40,111.0
2005,4,Dadra and Nagar Haveli,34.69720458984375,39.534984970092765,10,91.0
2005,5,Delhi,36.30924606323242,42.76312122344971,55,96.0
2005,6,Gujarat,36.49116516113281,39.636170387268066,45,93.0
2005,7,Haryana,35.81650924682617,42.835584449768064,51,96.0
2005,8,Himachal Pradesh,9.888266563415527,17.399365997314447,0,
2005,9,Jammu and Kashmir,0.0668276846408844,11.527371454238885,0,
2005,10,Kerala,29.912893295288086,33.615419387817376,0,
2005,12,Maharashtra,36.42970657348633,40.54488525390625,38,94.0
2005,13,Manipur,26.912870407104492,30.410559749603273,0,
2005,14,Meghalaya,26.574262619018555,29.13300094604492,0,
2005,15,Karnataka,33.508201599121094,36.71276149749755,0,
2005,16,Nagaland,24.613977432250977,28.01652202606201,0,
2005,17,Orissa,36.38427734375,40.73726959228515,44,106.0
2005,18,Pondicherry,32.73657989501953,35.44730453491211,0,
2005,19,Punjab,34.03350830078125,42.44302635192871,43,132.0
2005,20,Rajasthan,36.907806396484375,41.809865379333495,57,95.0
2005,21,Tamil Nadu,34.02003479003906,36.94431743621826,0,
2005,22,Tripura,31.518075942993164,34.27758350372314,0,
2005,23,West Bengal,34.1859016418457,37.78868026733398,6,151.0
2005,24,Sikkim,8.73967170715332,13.509338521957398,0,
2005,25,Arunachal Pradesh,16.395902633666992,22.24885540008545,0,
2005,26,Mizoram,30.075420379638672,33.29948081970215,0,
2005,27,Daman and Diu,34.172882080078125,38.28114318847656,8,93.0
2005,28,Goa,31.824323654174805,34.63306732177735,0,
2005,29,Bihar,36.2365837097168,41.500054550170894,47,105.0
2005,30,Madhya Pradesh,37.0335578918457,41.82967758178711,56,96.0
2005,31,Uttar Pradesh,33.5121955871582,39.333709716796875,21,145.0
2006,0,Andaman & Nicobar,28.762062072753906,29.637793350219727,0,
2006,1,Andhra Pradesh,35.031436920166016,39.36200790405273,17,96.0
2006,2,Assam,29.463294982910156,32.99206180572509,0,
2006,3,Chandigarh,34.28675079345703,40.82713012695312,28,115.0
2006,4,Dadra and Nagar Haveli,33.77404022216797,37.88410491943359,4,88.0
2006,5,Delhi,35.81493377685547,41.46703033447265,53,96.0
2006,6,Gujarat,36.000648498535156,39.88262672424316,25,96.0
2006,7,Haryana,35.817108154296875,42.074208641052245,53,97.0
2006,8,Himachal Pradesh,10.667110443115234,17.520879268646237,0,
2006,9,Jammu and Kashmir,1.294829249382019,11.285947799682615,0,
2006,10,Kerala,29.376638412475586,32.37291488647461,0,
2006,12,Maharashtra,35.24773025512695,39.79464340209961,29,96.0
2006,13,Manipur,27.0418701171875,29.58677406311035,0,
2006,14,Meghalaya,27.189882278442383,30.375549221038817,0,
2006,15,Karnataka,32.67050552368164,36.283371162414554,0,
2006,16,Nagaland,25.164825439453125,27.87542905807495,0,
2006,17,Orissa,34.35382080078125,37.938762474060056,6,101.0
2006,18,Pondicherry,32.51898956298828,34.8455732345581,0,
2006,19,Punjab,35.19981384277344,42.3347936630249,47,115.0
2006,20,Rajasthan,37.02757263183594,42.69561214447021,61,95.0
2006,21,Tamil Nadu,34.00314712524414,36.928488159179686,0,
2006,22,Tripura,32.199745178222656,35.90835247039794,0,
2006,23,West Bengal,33.25068664550781,36.94373836517334,0,
2006,24,Sikkim,9.078510284423828,13.327230262756347,0,
2006,25,Arunachal Pradesh,17.12971305847168,21.462868785858152,0,
2006,26,Mizoram,30.103195190429688,33.17883415222168,0,
2006,27,Daman and Diu,33.584991455078125,36.50283584594727,0,
2006,28,Goa,31.08003044128418,33.98780765533447,0,
2006,29,Bihar,34.41328048706055,39.45514049530029,13,85.0
2006,30,Madhya Pradesh,35.66741180419922,40.509004783630374,35,96.0
2006,31,Uttar Pradesh,32.22714614868164,36.633628082275386,1,121.0
2007,0,Andaman & Nicobar,29.026174545288086,30.30610933303833,0,
2007,1,Andhra Pradesh,35.73810577392578,39.75608596801758,28,93.0
2007,2,Assam,28.837804794311523,32.949981117248534,0,
2007,3,Chandigarh,34.27252960205078,41.80120239257812,43,102.0
2007,4,Dadra and Nagar Haveli,34.72886276245117,39.76088066101074,16,86.0
2007,5,Delhi,35.821746826171875,42.741506958007804,55,101.0
2007,6,Gujarat,36.50442886352539,39.944255638122556,40,87.0
2007,7,Haryana,36.030784606933594,42.68440189361572,62,101.0
2007,8,Himachal Pradesh,11.776789665222168,18.79908475875854,0,
2007,9,Jammu and Kashmir,2.561286687850952,13.536464548110956,0,
